ITEM,ProductId,Rating,UserId
almonds,558925278,3,A293VWKAL1RWBG
frozen vegetables,1304511073,5,ABPIQZ23IBOJ
green grapes,762451459,2,A2DQ8W8ON2QZD3
whole wheat pasta,1304488608,3,A18S7SDS6HJ4LA
frozen vegetables,1304511073,5,A60XNB876KYML
brownies,6022600790,1,A2U7D909NH8L0U
turkey,1304482685,4,A3G6XNM240RMWA
fresh tuna,1304622665,3,A00205921JHJK5X9LNP42
sparkling water,1304622452,3,A1SXKLV75ZL6DM
oil,3602116004,3,A3CI83124O6ZP1
zucchini,7806397051,1,AYM7E80UCJX7I
strawberries,5357955832,2,AIPOM0VDQ2SN3
protein bar,5297000963,2,A1QY7B8PEZDTDZ
almonds,558925278,5,A187IEMZIHO4UU
grated cheese,1304651104,1,A4R3YZHWJSWHU
mineral water,1304174905,2,AO4WIKXQZJDQE
eggs,1304511111,3,A1R3PGXKL7EZSJ
almonds,558925278,1,A1PQFP6SAJ6D80
red wine,1304511154,2,A38FVHZTNQ271F
body spray,7539914718,5,A11PBM6FRXUJ5Q
sparkling water,1304622452,3,A1GX3Y7VXYG6TH
fromage blanc,6022600804,1,A3S0E0QE8XYMAK
mint,1304651347,1,A2FHYMW4OA53N1
bug spray,3423470476,1,AFY6ZIQXMLGR3
pasta,1457982633,3,A3BTN14HIZET6Z
green beans,5357955786,1,A2T0H00MMGU7LZ
tomato juice,1304146537,3,A1Z59RFKN0M5QL
cake,4057362797,3,AWUO9P6PL1SY8
rice,1304622193,1,A6P7VX90EVIKI
tea,7883527428,3,A1CWY4G16721R2
gums,5357955948,1,A1X2OY7Y2J6LO1
carrots,1906987238,2,A2KF5WHTOADF85
fresh tuna,1304622665,3,A1SNMU6VFTJKQI
dessert wine,5357956227,1,A25K4CSIYN1OLB
tea,7883527428,4,A2EUU17DUVWII9
extra dark chocolate,6165290582,3,A2D0IC8KRJHG3F
water spray,7842953384,4,A1S8PWBOOL44SM
zucchini,7806397051,2,A27M7DNCKQ6D5Y
avocado,733001998,4,A3MUOZ4MPR1EA6
babies food,6169040335,1,AAYYLJOCG88F4
ketchup,7119018714,4,A37JSWUOEQC89O
chili,6041134494,2,A3GVNPYMG6ON95
mint green tea,6117036094,4,AW4GGNNHDM937
babies food,6169040335,3,AR9GA6ULUK1AC
oil,3602116004,1,A2JB80MHMU6O3I
strong cheese,4057362886,5,A2NOM3LJVRKWTJ
whole wheat pasta,1304488608,4,A1L7J1U5Y2RECB
tomatoes,1572671203,3,AN0CUE13AJLEW
ham,1304665784,2,A1PZ2ORQU247JZ
yogurt cake,1304651118,3,A1BXLQFDJII0ZE
soup,1304495396,2,AAIGQYAH5WNSU
whole weat flour,1304139212,4,A57JZDRIKHEMC
eggs,1304511111,1,A22PDHKTMOUKKS
oatmeal,7800558258,5,A33A728PP859Y5
candy bars,3227001055,4,A1JBLH8S6DLCL1
low fat yogurt,1304146744,1,AK7O6VOOXQBYQ
mint,1304651347,1,A3I6P2NU6726XG
energy bar,1304622657,5,A25GW5G5GQVKB0
ketchup,7119018714,1,A1LL4WRN7OBRW8
vegetables mix,737104473,1,AOJ5TYNLD4G68
mint,1304651347,3,A17U6P3YQISHYH
yams,1304139220,2,A4GKGUD4TIFL
escalope,1304624498,5,A7O67Z6ZAYN8B
body spray,7539914718,3,A2VHK6MXXTR6FD
cider,5357955314,2,AXG1D956QCMHI
black tea,6117043058,4,ATWTNXM6WNV5N
eggplant,5357955867,3,A32O109KR1IFX7
chocolate,1304651088,2,A1BW4LQY9U32PC
cereals,5357955972,5,A8FPPXG1OEZ77
eggplant,5357955867,1,A37E33Y5A3RFYG
cooking oil,3227001381,3,A3KJ9MA7I7S4IC
eggplant,5357955867,2,A4ZAYGW831ZGI
french fries,1304511081,5,A2AYT9K7UK7R68
spaghetti,1304511138,4,A1OXSFS5ZDY7NP
pancakes,1879187396,1,A3AI3DJQ8NI1UX
oatmeal,7800558258,4,A22P8CW9NVJ49H
shallot,1929099886,3,A3SP22BU1008GV
bacon,6152000416,1,AFQO7NSU6OSGH
tomato juice,1304146537,5,AX43HESIL985S
eggplant,5357955867,2,APULYOSZS226A
chocolate,1304651088,5,A2X0OUA7W3HNZI
water spray,7842953384,3,A2WE4LU82W1U1L
turkey,1304482685,2,A1WSGOA6S3U9OC
hot dogs,4057362894,2,A1UUX9VH9XXX0B
candy bars,3227001055,1,AHVY2JTMYHWYA
cereals,5357955972,1,A2BXY2QG6XXZQR
candy bars,3227001055,5,A37860PZPUUY1V
tomatoes,1572671203,5,AY3F1CVHTNVBU
chutney,1304482634,5,A4J7EDWN32459
oil,3602116004,3,AZGGH4GS18RUN
extra dark chocolate,6165290582,4,A3HGJM50RTYPGQ
protein bar,5297000963,3,A1GYOSEAJ5EEK1
cottage cheese,1304140894,1,AGP8NQ1MCH0A
pancakes,1879187396,3,A12K9YFOYOXHAJ
green tea,1304168522,3,A3NR9WJZCAKB40
grated cheese,1304651104,2,A1ZOGA1A495OHV
burger sauce,5357955454,4,A264BXIV14DIWA
tomato juice,1304146537,4,A2YWHJXGR6R00D
protein bar,5297000963,2,A2ETF4N62SFLOJ
mayonnaise,5357954771,3,AQXX46012LVOT
protein bar,5297000963,5,A2WZYYQDFVZDZ7
cream,7535842801,2,A2C1VR841W5BHI
green tea,1304168522,2,ATZVCICY66PXZ
green tea,1304168522,2,AGR6NXP9R8D66
light cream,6053640972,5,A18DY88WBTDFIF
toothpaste,6175005570,2,A1AUDV6O35S9DS
turkey,1304482685,2,A2RGINT43SUQ49
fromage blanc,6022600804,4,A3Q1XK4NGQJGHF
energy bar,1304622657,1,AASZF2ULVECTD
energy drink,1304146434,1,A1SGXQTDZ6BJNH
frozen smoothie,1304196070,4,A12377XOL83LBK
low fat yogurt,1304146744,5,A1V3QKA6RZE4Z9
mint,1304651347,1,A35QQ9Z0YSBPUR
cauliflower,6165151329,3,A25IZEM9CGLBB
french fries,1304511081,3,A22ZS7VGA34SM4
strong cheese,4057362886,5,A3RZB4IQ17Y7VX
burgers,1304482596,5,A2FSA9BJC7O7X7
mint green tea,6117036094,3,A173D8H9C18PCI
olive oil,1304351475,4,A2SBLI6XGBI1GK
water spray,7842953384,3,A7LEHTDY7Z1PD
pet food,4057362967,1,A8WHCF3SY0L15
hot dogs,4057362894,5,AXH81K09PSKLL
brownies,6022600790,5,A2PZ830VJ2GZEZ
pasta,1457982633,2,A1OVF6WMXX9CBS
antioxydant juice,1304196062,3,A3E60CSK5WW8BQ
soda,5357956111,2,A319PGL9XMNT6A
napkins,7883633309,5,A2JPOCC17QIOUI
low fat yogurt,1304146744,3,A1DPSUISPJG4K6
fresh bread,6022600744,4,APKFDTZU2MX0K
green grapes,762451459,4,A1H549TTDWKPCK
spinach,1304196135,1,A1G56R3VVU6VRE
chicken,1451646526,3,A2M7AR6AFHZ62R
meatballs,1304511146,3,A1NIA6OW0N4LOO
salad,1304174867,3,A3ARZHCCRQRHRA
escalope,1304624498,2,A12R85X0ED2JUQ
energy bar,1304622657,3,A1KEIWYH8085EZ
chutney,1304482634,1,A14D2QHC2B1NQN
salad,1304174867,4,A1ZB60L19B5YZT
mint,1304651347,2,ALLPYLE7WAY1L
green grapes,762451459,5,A2I8WY04NM1FR
french fries,1304511081,2,A1U94C08ZTAYE
tomato juice,1304146537,5,A3827WHBKQQF8T
mineral water,1304174905,2,ABH3MVCY6IGA9
vegetables mix,737104473,1,A34FMN6PYDDU6V
whole weat flour,1304139212,3,AP238VB80KHTC
fresh bread,6022600744,2,A1GNZ4F1S6VTSH
asparagus,1304665704,5,ATRSMN161M9GU
soda,5357956111,2,AVOF2TL7T400U
white wine,6167061580,2,A3DPSWDPSG2LTE
escalope,1304624498,4,A3HH9WA1LOMK9P
magazines,4057553908,5,A2FYGUHALQQYK8
fresh tuna,1304622665,3,AXBDO994983U6
burgers,1304482596,4,A2E9OLOQRK7M8T
brownies,6022600790,2,A2J7HM7CIZ3CTD
burger sauce,5357955454,4,A17O4CBSO0SKB7
antioxydant juice,1304196062,3,A3LURPBMK4ZDIR
nonfat milk,5357955751,4,A3L7YV2UCQ7ZX
body spray,7539914718,4,A2T2Y8FW0NLILV
gums,5357955948,4,A2PZOIS5NOHEA
light mayo,3222000565,1,A3GFGEY12ATN4G
whole wheat pasta,1304488608,5,AYYB9EFFG2GVA
spinach,1304196135,3,A2IW10BPHCYQG2
cottage cheese,1304140894,4,A2D3A9A58X5RMZ
frozen vegetables,1304511073,3,A3GA66GJ70SG7A
olive oil,1304351475,3,A35PF7XADVB60C
green grapes,762451459,1,A2CVC21HIZ1PO7
cream,7535842801,5,AG0MJ41NXPM35
bacon,6152000416,1,A2OHAJBHJK2Y3E
yogurt cake,1304651118,5,A3SR4T76JKA0QR
yogurt cake,1304651118,1,A2FB1KU4IY812V
burger sauce,5357955454,2,A2285KGCYXO71H
body spray,7539914718,5,A16D9H9KJCRV1Y
mushroom cream sauce,5357955905,4,A2P19WZ6WD2OZK
napkins,7883633309,3,AKRUFGYZHI8P1
tomato sauce,1304624544,5,A28H72UFHPN9QN
bramble,5357955743,4,A2DMIEUMKD3VYD
avocado,733001998,5,A2Z89FDEA8TLZ2
parmesan cheese,1304622223,5,A1KHY2OJNT409Z
chutney,1304482634,4,A33MKXDOOI6T0R
mayonnaise,5357954771,4,A2SZCH2I05ZETG
spaghetti,1304511138,4,AK4E5J6IVE11R
protein bar,5297000963,2,A1KQ79CU1EA754
green beans,5357955786,4,AGBK2UBSBV0OR
bug spray,3423470476,3,A3K5ZI737LDUOG
cereals,5357955972,4,APKI65S1D3AHW
toothpaste,6175005570,2,A1XMC5AMIQKVJV
cream,7535842801,5,AXJAR4KM54KVW
gums,5357955948,5,A1FOI078VYL0BP
spaghetti,1304511138,3,A19VPNGSJK19PE
bacon,6152000416,3,A396ZSFP8XV4O1
zucchini,7806397051,5,A1ZKE84PVHR3N9
milk,3292000971,2,AIQMY3PN8ZF9
yogurt cake,1304651118,1,A28PWHLR92QPQS
asparagus,1304665704,2,A27XYPIP5FQUZT
cauliflower,6165151329,4,A2TV0VZJI1ZD33
shampoo,6162071103,4,A3374Z6CYWF8YK
turkey,1304482685,5,A1O8JBGRANCVEO
pancakes,1879187396,1,AA75INOMAHULX
mushroom cream sauce,5357955905,4,A1RFITZDNVIA0T
cookies,1304511124,3,A5GI8R9A9IFV3
frozen smoothie,1304196070,3,A3LEGZWFK44DJ8
butter,1987958179,3,A1VW4D5B59VZQW
mint,1304651347,5,A3VMD3B59TAB85
green grapes,762451459,4,AM6TZU9POUAL
vegetables mix,737104473,2,AVYRG8E15WAK7
protein bar,5297000963,4,A1D6EV5BKMM8OU
strong cheese,4057362886,5,A4BTNUSVHTE0I
carrots,1906987238,4,A1EVAE0Q2E2V0K
light cream,6053640972,1,A2DO226S09AIEG
hand protein bar,7538650584,3,A32AIFEBI1X4MR
hand protein bar,7538650584,5,A248P6F309UXRF
blueberries,6162751473,5,A2F1CMMQ2M7IIQ
carrots,1906987238,2,A2575DBNU90OA6
napkins,7883633309,1,A10GKM76NOQLGE
asparagus,1304665704,2,AH7S8WUFHIBIC
cookies,1304511124,1,A3HDFRFKJAGS97
nonfat milk,5357955751,4,A258GDNRBC6BC1
nonfat milk,5357955751,4,A2PV4WPV010BDP
green grapes,762451459,5,AWXLQX6FSEZA1
honey,1304174778,4,AHH534KJMCNRF
oatmeal,7800558258,2,AXBF3OLBP9QP6
clothes accessories,1304651029,3,A2A6TB2DZ99DB
pickles,1304622622,3,A3GDFAUEOR245Y
shallot,1929099886,4,A3RUXBGZOQLC1G
hand protein bar,7538650584,3,A15UJADUAS68JI
chocolate,1304651088,4,A29UK7GM2HXMIE
burger sauce,5357955454,2,A2FE974F8E51WC
barbecue sauce,6041134511,5,A2BYP56Q0QBU1Z
corn,6022600685,1,A2QD105KDRZ46J
energy drink,1304146434,4,A1XZVQED7H3403
cottage cheese,1304140894,3,A3E1969PZ33LO9
strawberries,5357955832,1,A1LJ2H84ERZ9SA
energy drink,1304146434,2,A1AM1BP28NQXLF
french fries,1304511081,5,AV03O68PRMGJE
oatmeal,7800558258,4,A7FPJ94ABSYM9
chicken,1451646526,3,A2V37AQ1VOMBH0
french wine,1412759676,5,A3UN53B7B5WV5X
gluten free bar,6041134473,4,A27D7TJZTU8B15
fromage blanc,6022600804,1,AVWOHZE2VTGVJ
light cream,6053640972,5,AQVFWCBC5AXZS
salt,4057362843,1,A3NDJI4IP8ICI9
chocolate bread,6022600812,5,A1SJ5LNTEM67RO
tea,7883527428,4,AZYQEFB9Y5N22
salad,1304174867,5,A8QGU7RYBF5VY
bug spray,3423470476,2,ASWVTM2VOKKLO
cottage cheese,1304140894,3,A1QDJA5DFFAL6C
magazines,4057553908,2,A1T4QM0WQZ23L9
shrimp,205616461,2,A36UQ20T9VVUAW
asparagus,1304665704,5,A16OJ5ISFFKC34
blueberries,6162751473,5,ATO4SYWWBB1QX
fromage blanc,6022600804,1,A1QV5IH6HDRN0L
eggs,1304511111,4,A1RFBE2LHNLHPI
light mayo,3222000565,1,A2LXAR7KEDFTJ9
shallot,1929099886,4,A34YKNAF8ZQF57
burgers,1304482596,1,A2EP4HWJ0L6D5H
frozen smoothie,1304196070,3,A1JZTT5WQU8O26
salmon,1304196046,4,AV7TWUEV79X52
green beans,5357955786,1,A22V34L77QYLGD
antioxydant juice,1304196062,2,A3DWLT4X15P9PZ
green beans,5357955786,4,APYRY5W5KPXN7
oatmeal,7800558258,1,A11SDECT20DPAB
mushroom cream sauce,5357955905,1,A31OFOZ9GET8AN
brownies,6022600790,2,A29FXZIZ598FDM
protein bar,5297000963,5,A3E2GP3Z1EGVQ8
ham,1304665784,2,A2AGYTSVLRSV5X
light mayo,3222000565,2,A3N2I59UQT85AI
pet food,4057362967,1,A1E0IC983BZ9T5
low fat yogurt,1304146744,4,A3GRZEZMPL515U
french fries,1304511081,4,A3LEA0HZFBAFVS
green grapes,762451459,1,A2CPYXQY7MN36Q
strawberries,5357955832,4,A2EK2CJNJUF7OQ
magazines,4057553908,5,AOKIUG9H8I8KU
light mayo,3222000565,2,A2GWNGQF9SHRE4
clothes accessories,1304651029,5,A2ENHE4BV0AMQ1
melons,6175005589,3,A3I0LI9N8KSNHG
cereals,5357955972,5,ABV67T136UXFQ
hand protein bar,7538650584,4,A2EPPFVDAIDQSI
sparkling water,1304622452,2,A1XJSB99WXLB11
pet food,4057362967,2,AC1FTP0718XJ2
bramble,5357955743,5,A2FGRVS5G82DF3
herb & pepper,1304622460,4,A2QYQGE34MQ2KX
antioxydant juice,1304196062,4,A1RJZQBN9DC492
ham,1304665784,5,A2KI79THZD6NL1
tea,7883527428,2,A3OIXDNDD9AGD4
shrimp,205616461,3,A1OCP4Y8GQUQRK
cottage cheese,1304140894,5,A10R4813UIW6GH
pickles,1304622622,2,A3N8V0AOIXAP6N
fresh bread,6022600744,2,A13UY6KF3KLR48
clothes accessories,1304651029,5,AKW9T9A31BEGB
oatmeal,7800558258,1,A1HU9QLNJV9ZED
blueberries,6162751473,5,A2IAHS4CJDTUVO
bramble,5357955743,2,A1KI7I8NRV3SIQ
soda,5357956111,1,AKSKAH1FHICQZ
chocolate,1304651088,1,A3I1T0KEU8YDBY
chili,6041134494,3,A3VEAEI9YT0GN6
sandwich,4057368825,1,A1R4UG6BNDBBOL
eggs,1304511111,3,A2JIQP1H0N7NO5
shampoo,6162071103,1,AKWRO5WFQ4I85
pepper,3227000754,4,A1ALXIEJWSM3WX
herb & pepper,1304622460,4,A10SBRHY5Z8FT3
salt,4057362843,5,A3K0Q7BLOD5P0X
hot dogs,4057362894,1,A3C5QQXTWQQARI
tomatoes,1572671203,4,A1E2DD77GZJWS0
candy bars,3227001055,5,A35DSJ5BVS8H2A
pasta,1457982633,2,A3LSRSY3F7CWPA
hot dogs,4057362894,5,A1EQMKGBI0NK71
sparkling water,1304622452,5,A1DGD9AGZNF6O9
mashed potato,6040652705,2,A29NE7F0K4WO86
butter,1987958179,2,A2MQ9OGYO9PFGM
white wine,6167061580,5,AAKT6MS1SVJDT
butter,1987958179,1,A3995A1MLGMSZK
salmon,1304196046,4,A2NU51KZVY9J9Z
red wine,1304511154,4,A5VR137GUB7JQ
shallot,1929099886,5,A33ZO6NTU56R7F
flax seed,5357956014,2,A1CZJUWPTGMYU1
flax seed,5357956014,3,A1X5WU8A9F3CGU
antioxydant juice,1304196062,2,AV7UMGQ691DK1
shallot,1929099886,1,A2QOSIWDC04CQE
white wine,6167061580,4,AFGSFCRCRTDZW
cider,5357955314,4,A5I24CK8LXFGK
shallot,1929099886,4,A1OUIKYDQEFYLD
hot dogs,4057362894,1,A15X79PP60MX8I
fresh bread,6022600744,1,A26VOR2AJIQACH
gluten free bar,6041134473,4,A22O1W9O7GZ4HQ
grated cheese,1304651104,5,AHLGH2F0U2J1P
yams,1304139220,2,A3BZHI48MZWE7D
butter,1987958179,4,A2ZOBO61LUU9MX
extra dark chocolate,6165290582,5,AJB6NXJLATQLT
whole wheat rice,4057363823,5,A2Y03TL0BHT9GP
mayonnaise,5357954771,1,A2K3J2X8KDY47N
mineral water,1304174905,1,A1RZ3K1WJGL4NQ
cauliflower,6165151329,4,A2E3A2RVDKR771
black tea,6117043058,4,AFBKNXXLDHAB1
salt,4057362843,1,A3SRKLG52BYLUK
tea,7883527428,4,A3PM6JNMDEVM7E
gums,5357955948,1,A4VK8BMGESPI5
champagne,1304665720,2,A1O0DIGKJ86BHF
mint green tea,6117036094,2,A2BLA13SDC5T4
chocolate,1304651088,2,AMT0DCOCA21RP
melons,6175005589,2,A1JM12YT8HJPIY
cottage cheese,1304140894,5,A3JQ6K6HMGJ1UJ
soup,1304495396,3,A1T6PQ4F5BMKLU
magazines,4057553908,2,A2M465PCYH4GO
whole wheat rice,4057363823,4,A285JA5679NN5R
energy drink,1304146434,2,AI0OVCUJR9OJ7
avocado,733001998,1,A1HOHCNICEHXMS
clothes accessories,1304651029,2,AFERMR9RNPIWQ
chocolate bread,6022600812,5,A1QWXTY2E1CL1M
butter,1987958179,2,A1W9QAR7P545IC
french wine,1412759676,3,A2OABXN4XL95EZ
cider,5357955314,5,A19SYHAYNJ9JVK
rice,1304622193,3,A3UMZJNP10AYSY
eggs,1304511111,2,A12VP1FB3XFE3X
black tea,6117043058,3,A13H09FTCEJ3DT
salt,4057362843,5,A1DIFU982SVOWN
spinach,1304196135,1,A2S5RNR6COYAET
soda,5357956111,2,AY807FN55W64H
bacon,6152000416,5,A3FZMX1TWGZBN2
tomatoes,1572671203,2,AV8B99IXQ8Y5P
pet food,4057362967,3,AEW1MYAVRF9AV
tomato juice,1304146537,3,A3HLTS6OQ0FSEU
salt,4057362843,3,A1Q9CAJYEXJVI5
salad,1304174867,4,A3CUXT1VPITD3Z
dessert wine,5357956227,2,A3N0MV3L54UYYM
vegetables mix,737104473,1,A197BFZ8BSVSO2
green beans,5357955786,4,A32HJYC8GF242S
tea,7883527428,3,A18LPZUN80X919
hand protein bar,7538650584,2,A3HRQCE6UXGU6V
eggs,1304511111,1,A1IMIQYOBRBG34
salt,4057362843,3,A1VZ46Z02VRPY0
gums,5357955948,5,A3T5G7XZPODEXS
fresh bread,6022600744,2,A2IZAUI0ISLA85
salt,4057362843,5,A2W4RS26XT2O1S
cottage cheese,1304140894,5,A3KEZLJ59C1JVH
yams,1304139220,4,AFCD4K00EGXOB
grated cheese,1304651104,5,ALZWGAK15U76X
water spray,7842953384,5,A31EM66K6Z68KC
light mayo,3222000565,4,A3IACAOXMJ4AWJ
strawberries,5357955832,5,AZLYAJ8XE443K
water spray,7842953384,1,A17P9WVPU4V6PN
mineral water,1304174905,3,AENZH8I66SN2H
ham,1304665784,1,A2JY2G1Y276N9X
fresh tuna,1304622665,4,A3L5UVIK1WPW9
gluten free bar,6041134473,2,A2KKKT4H1IWSI1
mayonnaise,5357954771,2,ABRMU6JBX6RBG
mint green tea,6117036094,5,A3EM0Y7C1USH9C
eggplant,5357955867,1,A1LI7U7O30ZTS0
burger sauce,5357955454,4,A1R5SZCC41T6BS
shampoo,6162071103,1,A1OJR3QWWI3SIP
spinach,1304196135,3,A27C38RA5ODEPM
shrimp,205616461,1,A38ZCQ9QE0M7VJ
burger sauce,5357955454,2,A1CEEKM1DJNJLC
green tea,1304168522,4,AQA1M1H49DVEN
eggs,1304511111,5,A24N4FKHGD7DWT
corn,6022600685,1,A2EKFM9X9O00QZ
protein bar,5297000963,5,A25FKNAQ44EIT9
cooking oil,3227001381,3,A18IG4QUWXM3EK
frozen smoothie,1304196070,5,AEX8R21PA0SIT
nonfat milk,5357955751,4,AIF5FN49UOUI2
low fat yogurt,1304146744,1,A1NUF0VO9F4DA5
whole wheat pasta,1304488608,1,A11KQ5BUQJQQXQ
napkins,7883633309,5,A29UKEGELP56OH
bug spray,3423470476,1,A1DPZHFRQ0QO0L
strong cheese,4057362886,4,A2TBR7OFH9LCJH
low fat yogurt,1304146744,3,A17922269PBKN0
green grapes,762451459,3,A1CX180P3XV2LK
blueberries,6162751473,1,A2TQ5X2N533FUV
burgers,1304482596,2,A36FXHSXME1KHM
oil,3602116004,3,A1PI3FNO5WDWT8
body spray,7539914718,5,A30IJLUCHAUVXP
pet food,4057362967,2,A1A8S7LLTESNYX
yogurt cake,1304651118,2,A3O3J3ZTTBFFZL
champagne,1304665720,1,A3D6VUXMZD4MFJ
bacon,6152000416,2,A25M5BYKVESDFV
green beans,5357955786,2,A2OM0YG07EG46K
eggs,1304511111,3,A2FD3OSAUO10KC
turkey,1304482685,3,A12712009FURQ7
red wine,1304511154,1,A20K1KY98O39AJ
tomato juice,1304146537,2,A1WC62CBNGZ0JO
sparkling water,1304622452,4,AV8NAHORFJ89L
parmesan cheese,1304622223,2,AHO0EM3FIG4JN
chocolate bread,6022600812,3,A3UDBOJWNL60SI
nonfat milk,5357955751,1,A35TXO343KBBA3
water spray,7842953384,4,A2VLDZ8XJYETY6
spaghetti,1304511138,3,A3DLT0BMEE365A
mint green tea,6117036094,2,A1OCZ3L1AYALDL
mint green tea,6117036094,4,A1YPM4GCO8I1W1
clothes accessories,1304651029,1,AOGJ43H5ZZPLM
nonfat milk,5357955751,3,A1RD20XYLN12SH
bacon,6152000416,1,A35X23L1HE949R
spinach,1304196135,4,A3BNGLUQXZ1KKA
champagne,1304665720,3,A1KGBY16OOW8B9
oil,3602116004,5,A1FEU7BZ9KIN0G
gums,5357955948,2,A1MFI4ANYE70CO
candy bars,3227001055,3,A2X84CP4G541QE
pet food,4057362967,2,A365JZ3HRICWVD
bramble,5357955743,3,A25RLARPMG0V4Q
burgers,1304482596,3,A3RQ6QXF6VQ6S6
yams,1304139220,4,ADI3IAXO8EH2E
gluten free bar,6041134473,3,A3A1U6WSSNW70X
eggplant,5357955867,3,A3UMVASITREVNQ
meatballs,1304511146,5,A1MNSSE2ITIIGA
light cream,6053640972,2,AXNY2ZN9PZ6WT
french fries,1304511081,4,A1X8IHGTV6UAUA
napkins,7883633309,4,AP8RB98O4BHCI
ham,1304665784,1,A1ZOSGXEP5AB8N
water spray,7842953384,3,AR1K8G3CGD1QI
eggs,1304511111,4,A1I0KD965AM5Z6
french wine,1412759676,5,A39LUXG3UUL7ER
sandwich,4057368825,2,A1I0UF9XDVW6LS
frozen smoothie,1304196070,5,A29CP88NRDGHP9
salmon,1304196046,5,A2XTKRTDPMCSJH
cookies,1304511124,1,A13ZNKJNVW0ZWZ
soda,5357956111,2,A85T1DDMF4OMD
light mayo,3222000565,2,A37J8XKLNOX2RO
bug spray,3423470476,5,A1QSOTG7XORCGN
eggs,1304511111,3,A15VUTJ9QOJEEI
pepper,3227000754,5,A3G7GGKJY868TX
cooking oil,3227001381,1,A2DETKKJK1ZO8F
pepper,3227000754,4,A1AAJGGLN1YG5Q
black tea,6117043058,5,AUYIPQDAHNOBK
tomato juice,1304146537,5,A3EN8SX1B1Z3IZ
escalope,1304624498,5,ADXA5B6FX59W8
escalope,1304624498,1,AKJRFNIHPE3EI
tomato sauce,1304624544,3,A2SKNJGP1X7IE1
antioxydant juice,1304196062,2,A1UMLOFY7DN2Z6
salad,1304174867,2,AGZSDV2ZYC7YW
yogurt cake,1304651118,4,A3S5CEM6TF7I8S
red wine,1304511154,2,A20LSQZJPJHB0H
black tea,6117043058,4,A3317L1113QN7O
whole weat flour,1304139212,1,A3ABTLXPQP73TB
chutney,1304482634,3,A2P2FTA24RAFBA
energy drink,1304146434,3,A2CB2CNAOCG97W
salt,4057362843,2,A29WP9HRKLQS0D
yogurt cake,1304651118,5,A3DXBLP5Q1KRQA
corn,6022600685,2,A3JRZEM49Z26XF
tomato sauce,1304624544,2,A2S0G8DCA96BXJ
herb & pepper,1304622460,1,A1BIVBZ6OV1SU0
mashed potato,6040652705,4,A3LGXU7YL8RPF0
spaghetti,1304511138,3,AH1Q6CFL3C8TR
green tea,1304168522,2,A34Z2ZB23YJ452
frozen smoothie,1304196070,5,A5IYFBQ25IVN6
eggs,1304511111,2,A1T7O0U15G2OXX
cider,5357955314,4,A1VIKBGCPW22YC
soup,1304495396,3,A2U71ZBMQCJ7TC
fresh bread,6022600744,2,A2EDV2NPKN69YM
shallot,1929099886,3,A3KOU7EJZX3Z3O
yogurt cake,1304651118,4,A3E3ZSEKGWFUGZ
olive oil,1304351475,2,A2A118C3EOJLL6
herb & pepper,1304622460,3,A29DZ36SLTMZOI
olive oil,1304351475,4,A3Q3PRW1YR3Q3Q
extra dark chocolate,6165290582,4,A36A5S1NI653AQ
gluten free bar,6041134473,4,A3EB7LZY4SO8S4
mayonnaise,5357954771,4,A2IS0IGSQ79ECX
butter,1987958179,1,A2H8Z04RWXZQ85
soda,5357956111,4,A96GJTT3M3WYU
chicken,1451646526,4,AKJHHD5VEH7VG
soda,5357956111,1,A1BG8QW55XHN6U
oatmeal,7800558258,4,A22VW0P4VZHDE3
french fries,1304511081,5,A3V3RE4132GKRO
oil,3602116004,1,A327B0I7CYTEJC
gums,5357955948,5,AIFAAVTUYHEHB
salmon,1304196046,2,AVOGV98AYOFG2
barbecue sauce,6041134511,1,A6R426V4J7AOM
cream,7535842801,3,AKGB62WGF35J8
soda,5357956111,2,A3A4C2K3TWDAO5
mineral water,1304174905,5,A3FV2Q7WPZMQPV
zucchini,7806397051,4,A1RXI3A1E99112
spinach,1304196135,1,A26QL1FBQO9C0E
pickles,1304622622,4,A19KEEVZYO1KO6
light mayo,3222000565,4,A1F6HRR58TQ2R0
hand protein bar,7538650584,3,AVQP6PO1NK0IJ
almonds,558925278,5,A32IWHU4TUEQZR
whole wheat pasta,1304488608,2,ASPJCWRXUOYYY
hot dogs,4057362894,5,A1LAW520BT5AM0
magazines,4057553908,5,A3SWQ2QQ7JBPFA
shrimp,205616461,4,A2D7CPCZH5VFVZ
blueberries,6162751473,1,A274NIJWOQWE30
extra dark chocolate,6165290582,3,A2OMU0R0VM5O9I
avocado,733001998,5,A2YFDS6DYGFLVQ
eggs,1304511111,5,AKA7T9TPISJ26
oil,3602116004,2,AN33X95J5460X
green tea,1304168522,1,A2UEOW698J0SSR
fresh bread,6022600744,4,A22ZFXQE8AWPEP
clothes accessories,1304651029,5,A9ZNJ2AXPO652
yogurt cake,1304651118,5,A169NC0ZW6XKRD
magazines,4057553908,1,AZWRTJPN7NXT
oil,3602116004,1,AH344ZAN5GNOM
gluten free bar,6041134473,2,A1YQUT1H2ENJ8U
tomato sauce,1304624544,1,A3C744AK5A6MMI
strong cheese,4057362886,5,A2H6SFTV2892Z8
cottage cheese,1304140894,1,A225CH9TTQPC4B
water spray,7842953384,5,A2F6NPTGDMFXN9
pasta,1457982633,1,A1DC0DSF3H3BCW
cauliflower,6165151329,1,A3TR91FJ4MNFY9
eggs,1304511111,2,A3IANSH41YHFP1
